id,name,name_scientific,description,itis_id,wikipedia_id,picture_file_name,picture_content_type,picture_file_size,picture_updated_at,legacy_id,food_group,food_subgroup,food_type,created_at,updated_at,creator_id,updater_id,export_to_afcdb,category,ncbi_taxonomy_id,export_to_foodb,public_id,allergen_code,allergen_rating,allergens_detected,allergen_category
922,"Cow milk, pasteurized, vitamin A + D added, 1% fat",,"As an agricultural product, milk is extracted from mammals during or soon after pregnancy and used as food for humans. Worldwide, dairy farms produced about 730 million tonnes of milk in 2011, from 260 million dairy cows. India is the world's largest producer and consumer of milk, yet neither exports nor imports milk. New Zealand, the European Union's 28 member states, Australia, and the United States are the world's largest exporters of milk and milk products. China and Russia are the world's largest importers of milk and milk products. Throughout the world, there are more than 6 billion consumers of milk and milk products. Over 750 million people live within dairy farming households. Milk is a key contributor to improving nutrition and food security particularly in developing countries. Improvements in livestock and dairy technology offer significant promise in reducing poverty and malnutrition in the world.",,Milk,632.jpg,image/jpeg,68993.0,2015-03-10 23:12:09 UTC,,Milk and milk products,Unfermented milks,Type 2,2015-03-10 23:12:10 UTC,2019-05-14 18:05:37 UTC,,,True,specific,,True,FOOD00890,milk,100,milk,Milk
923,"Cow milk, pasteurized, vitamin A + D added, 2% fat",,"As an agricultural product, milk is extracted from mammals during or soon after pregnancy and used as food for humans. Worldwide, dairy farms produced about 730 million tonnes of milk in 2011, from 260 million dairy cows. India is the world's largest producer and consumer of milk, yet neither exports nor imports milk. New Zealand, the European Union's 28 member states, Australia, and the United States are the world's largest exporters of milk and milk products. China and Russia are the world's largest importers of milk and milk products. Throughout the world, there are more than 6 billion consumers of milk and milk products. Over 750 million people live within dairy farming households. Milk is a key contributor to improving nutrition and food security particularly in developing countries. Improvements in livestock and dairy technology offer significant promise in reducing poverty and malnutrition in the world.",,Milk,632.jpg,image/jpeg,68993.0,2015-03-10 23:13:09 UTC,,Milk and milk products,Unfermented milks,Type 2,2015-03-10 23:13:09 UTC,2019-05-14 18:05:37 UTC,,,True,specific,,True,FOOD00891,milk,100,milk,Milk
924,"Cow milk, pasteurized, vitamin D added, 3.25% fat",,"As an agricultural product, milk is extracted from mammals during or soon after pregnancy and used as food for humans. Worldwide, dairy farms produced about 730 million tonnes of milk in 2011, from 260 million dairy cows. India is the world's largest producer and consumer of milk, yet neither exports nor imports milk. New Zealand, the European Union's 28 member states, Australia, and the United States are the world's largest exporters of milk and milk products. China and Russia are the world's largest importers of milk and milk products. Throughout the world, there are more than 6 billion consumers of milk and milk products. Over 750 million people live within dairy farming households. Milk is a key contributor to improving nutrition and food security particularly in developing countries. Improvements in livestock and dairy technology offer significant promise in reducing poverty and malnutrition in the world.",,Milk,632.jpg,image/jpeg,68993.0,2015-03-10 23:13:55 UTC,,Milk and milk products,Unfermented milks,Type 2,2015-03-10 23:13:55 UTC,2019-05-14 18:05:37 UTC,,,True,specific,,True,FOOD00892,milk,100,milk,Milk
946,Soybean oil,,"Soybean oil is a vegetable oil extracted from the seeds of the soybean (Glycine max). It is one of the most widely consumed cooking oils. As a drying oil, processed soybean oil is also used as a base for printing inks (soy ink) and oil paints.",,,,,,,,Herbs and Spices,Oilseed crops,Type 2,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,False,,,True,FOOD00914,soy,100,soy,Soybeans
951,Egg yolk,,"The egg yolk is the yellow center of an egg. It is only one cell. It is commonly seen in fried eggs. When it is mixed with the whites, it makes scrambled eggs. It is sometimes used in cooking. It is much higher in calories than the egg white. It has Vitamin D in it. ",,,,,,,,Eggs,Eggs,Type 1,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,False,,,True,FOOD00919,egg,100,egg,Eggs
965,Mozzarella cheese,,Mozzarella is a traditionally southern Italian cheese made from Italian buffalo's milk by the pasta filata method.Fresh mozzarella is generally white but may vary seasonally to slightly yellow depending on the animal's diet. Mozzarella of several kinds is used for most types of pizza and several pasta dishes or served with sliced tomatoes and basil in Caprese salad.,,,,,,,,Milk and milk products,Fermented milk products,Type 2,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,False,,,True,FOOD00933,milk,90,milk,Milk
966,Plain cream cheese,,"Cream cheese is a soft, usually mild-tasting fresh cheese made from milk and cream.Stabilizers such as carob bean gum and carrageenan are typically added in industrial production",,,,,,,,Milk and milk products,Fermented milk products,Type 2,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,False,,,True,FOOD00934,milk,90,milk,Milk
967,Cheddar Cheese,Cheddar Cheese,"Cheddar cheese is a relatively hard, off-white (or orange if colourings such as annatto are added), sometimes sharp-tasting, natural cheese.Originating in the English village of Cheddar in Somerset,[1] cheeses of this style are now produced beyond the region and in several countries around the world.",,,,,,,,Milk and milk products,Fermented milk products,Type 2,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,False,,,True,FOOD00935,milk,90,milk,Milk
968,Parmesan cheese,,"Parmesan cheese is the name of an Italian extra-hard cheese made of cow's milk.  It is usually the cheese to go with Spaghetti and other typical Italian pasta, but it also has many other uses. Parmesan is a part of Italian national cuisine and it can be consumed both grated and in slivers. It is hard, sharp and dry.",,,,,,,,Milk and milk products,Fermented milk products,Type 2,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,False,,,True,FOOD00936,milk,90,milk,Milk
969,Almond milk,,"Almond milk is a plant milk manufactured from almonds with a creamy texture and nutty flavor,although some types  or brands are flavored in imitation of dairy milk. It does not contain cholesterol, saturated fat or lactose, and is often consumed by those who are lactose-intolerant and others, such as vegans who avoid dairy products. Commercial almond milk comes in sweetened, unsweetened, vanilla and chocolate flavors, and is usually fortified with micronutrients.",,,,,,,,Milk and milk products,Other milk products,Type 1,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,False,,,True,FOOD00937,tree_nuts,100,tree_nuts,Nuts
971,Salted butter,,"Salted butter is simply butter that contains added salt. In addition to giving a saltier taste, the salt actually acts as a preservative and prolongs the shelf life of the butter.Salted butter is perfect for spreading over crusty bread or melting over homemade pancakes or waffles.",,,,,,,,Milk and milk products,Other milk products,Type 1,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,False,,,True,FOOD00939,milk,75,milk,Milk
974,Peanut oil,,"Peanut oil, also known as groundnut oil or arachis oil, is a vegetable oil derived from peanuts. The oil has a strong peanut flavor and aroma.t is often used in American, Chinese, South Asian and Southeast Asian cuisine, both for general cooking, and in the case of roasted oil, for added flavor.",,,,,,,,Herbs and Spices,Oilseed crops,Type 2,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,False,,,True,FOOD00942,peanut,100,peanut,Peanuts
979,Sesame oil,,"Sesame oil is an edible vegetable oil derived from sesame seeds. Besides being used as a cooking oil, it is used as a flavor enhancer in many cuisines, having a distinctive nutty aroma and taste.The oil is one of the earliest-known crop-based oils.",,,,,,,,Herbs and Spices,Oilseed crops,Type 2,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,False,,,True,FOOD00947,sesame,100,sesame,Sesame seeds
980,Monterey Jack cheese,,"Monterey Jack, sometimes shortened to Jack, is an American white, semi-hard cheese made using cow's milk. It is noted for its mild flavor and slight sweetness.Dry Jack is a harder cheese with a longer aging time.",,,,,,,,Milk and milk products,Fermented milk products,Type 2,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,False,,,True,FOOD00948,milk,90,milk,Milk
981,Swiss cheese,,"Swiss cheese is a generic name in North America for several related varieties of cheese, mainly of North American manufacture, which resemble Emmental cheese, a yellow, medium-hard cheese that originated in the area around Emmental, in Switzerland. Some types of Swiss cheese have a distinctive appearance, as the blocks of the cheese are riddled with holes known as ""eyes"". Swiss cheese without eyes is known as ""blind"".",,,,,,,,Milk and milk products,Fermented milk products,Type 2,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,False,,,True,FOOD00949,milk,90,milk,Milk
982,Cottage cheese,,"Cottage cheese is a fresh cheese curd product with a mild flavor.It is made by draining the cheese, as opposed to pressing it - retaining some of the whey, keeping the curds loose.Cottage cheese is low in food energy compared to other types of cheese, making it popular among dieters and some health devotees.",,,,,,,,Milk and milk products,Fermented milk products,Type 2,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,False,,,True,FOOD00950,milk,90,milk,Milk
983,Blue cheese,,"Blue cheese is a general classification of cheese that have cultures of the mold Penicillium added so that the final product is spotted or veined throughout with blue mold. Blue cheese can be eaten by itself or can be spread, crumbled or melted into or over a range of other foods.",,,,,,,,Milk and milk products,Fermented milk products,Type 2,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,False,,,True,FOOD00951,milk,90,milk,Milk
984,Clam,,"In culinary usage, clams are commonly eaten marine bivalves, as in clam digging and the resulting soup, clam chowder. Many edible clams such as palourde clams are oval or triangular; however, razor clams have an elongated parallel-sided shell, suggesting an old-fashioned straight razor.",,,,,,,,Aquatic foods,Bivalvia,Type 1,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,False,,,True,FOOD00952,molluscs,100,molluscs,Molluscs
985,Sour cream,,"Sour cream (American English) or soured cream (British English) is a dairy product obtained by fermenting regular cream with certain kinds of lactic acid bacteria.The bacterial culture, which is introduced either deliberately or naturally, sours and thickens the cream. Its name comes from the production of lactic acid by bacterial fermentation, which is called souring.",,,,,,,,Milk and milk products,Other milk products,Type 2,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,False,,,True,FOOD00953,milk,90,milk,Milk
986,Whole wheat bread,,"Whole wheat bread or wholemeal bread is a type of bread made using flour that is partly or entirely milled from whole or almost-whole wheat grains, see whole-wheat flour and whole grain. It is one kind of brown bread.",,,,,,,,Cereals and cereal products,Cereals,Type 1,2020-01-24 17:05:37 UTC,2020-01-24 17:05:37 UTC,,,False,,,False,FOOD00954,gluten,100,gluten,Cereals containing gluten
988,Greek feta cheese,,"Feta is a brined curd white cheese made in Greece from sheep's milk or from a mixture of sheep and goat's milk.t is a crumbly aged cheese, commonly produced in blocks, and has a slightly grainy texture. ",,,,,,,,Milk and milk products,Fermented milk products,Type 2,2020-01-24 17:05:37 UTC,2020-01-24 17:05:37 UTC,,,False,,,True,FOOD00956,milk,90,milk,Milk
1006,Japanese sea bass,Lateolabrax japonicus,"The Japanese seabass, also suzuki is a species of Asian sea bass native to the western Pacific Ocean, where it occurs from Japan to the South China Sea.The Japanese sea bass is also commonly referenced to as Suzuki when it comes to food. It is widely fished and even farmed in order to be used as a delicacy that is served as sushi.",,,,,,,,Aquatic foods,Fishes,Type 1,2020-01-24 17:05:37 UTC,2020-01-24 17:05:37 UTC,,,False,,,True,FOOD00974,fish,100,fish,Fish
1022,Fish oil,,"Fish oil is oil derived from the tissues of oily fish. Fish oils contain the omega-3 fatty acids eicosapentaenoic acid (EPA) and docosahexaenoic acid (DHA), precursors of certain eicosanoids that are known to reduce inflammation in the body and improve hypertriglyceridemia. Fish oil has been shown the benefit for cardiovascular disease. The most promising evidence supports supplementation for prevention of cardiac death.",,,,,,,,,,Type 1,2020-03-12 21:00:02 UTC,2020-03-12 21:00:02 UTC,,,False,,,True,FOOD00990,fish,100,fish,Fish
